sex_ratio, sa2_name16, state_code, percentage_person_aged_15_64, persons_num, percentage_person_aged_0_14, females_num, sa2_main16, percentage_person_aged_65_plus, median_age, state_name, males_num
100.2,"West Moonah",6,67.8,4084,18.1,2040,601031021,14.2,36.5,"Tasmania",2044
97.4,"Kingston - Huntingfield",6,62.6,12035,19.4,6096,601041022,18.0,37.9,"Tasmania",5939
111.8,"Karratha",5,68.5,17102,28.2,8075,510031272,3.3,31.7,"Western Australia",9027
158.9,"Roebourne",5,74.4,5715,20.9,2207,510031273,4.7,35.3,"Western Australia",3508
93.2,"Kingston Beach - Blackmans Bay",6,61.0,11077,18.4,5732,601041023,20.6,43.1,"Tasmania",5345
99.4,"Margate - Snug",6,61.6,8254,23.0,4140,601041024,15.4,39.0,"Tasmania",4114
null,"Mount Wellington",6,null,0,null,0,601041025,null,null,"Tasmania",0
95.9,"Taroona - Bonnet Hill",6,60.4,3729,18.2,1904,601041026,21.5,46.5,"Tasmania",1825
102.8,"Hobart",6,73.0,8721,9.3,4301,601051027,17.7,35.3,"Tasmania",4420
97.2,"Lenah Valley - Mount Stuart",6,66.1,8833,17.5,4480,601051028,16.4,40.2,"Tasmania",4353
106.0,"Mount Nelson - Dynnyrne",6,70.6,5289,15.1,2567,601051029,14.3,34.1,"Tasmania",2722
105.3,"New Town",6,65.1,6294,17.6,3066,601051030,17.3,39.2,"Tasmania",3228
99.0,"Sandy Bay",6,65.7,12844,12.8,6454,601051031,21.5,37.9,"Tasmania",6390
100.6,"South Hobart - Fern Tree",6,67.3,6498,17.1,3239,601051032,15.6,37.7,"Tasmania",3259
97.1,"Esperance",5,61.7,12130,19.6,6155,511011274,18.6,40.9,"Western Australia",5975
110.3,"Esperance Region",5,62.3,3683,21.4,1751,511011275,16.3,41.8,"Western Australia",1932
89.1,"South Launceston",6,66.9,4861,17.2,2571,602011047,15.9,35.0,"Tasmania",2290
106.7,"Carnarvon",5,63.0,4868,20.9,2355,511021276,16.2,40.5,"Western Australia",2513
109.3,"Exmouth",5,67.0,4440,18.6,2121,511021277,14.3,39.3,"Western Australia",2319
111.4,"Virginia",7,70.5,3531,16.9,1670,701031034,12.7,41.4,"Northern Territory",1861
106.6,"Boulder",5,69.9,7047,22.5,3411,511031278,7.6,34.5,"Western Australia",3636
106.5,"Kalgoorlie",5,69.2,13347,22.2,6464,511031279,8.5,33.9,"Western Australia",6883
137.6,"Leinster - Leonora",5,74.5,4993,18.2,2101,511031283,7.3,35.5,"Western Australia",2892
128.0,"Weddell",7,69.4,4802,20.4,2106,701031035,10.1,39.0,"Northern Territory",2696
96.6,"Mornington - Warrane",6,64.9,4813,18.7,2448,601021009,16.3,35.9,"Tasmania",2365
94.6,"Summerhill - Prospect",6,61.8,4855,17.9,2495,602011048,20.3,40.6,"Tasmania",2360
96.5,"Trevallyn",6,65.6,4709,17.6,2396,602011049,16.8,41.5,"Tasmania",2313
129.4,"Risdon Vale",6,68.2,3326,18.9,1450,601021010,13.0,35.1,"Tasmania",1876
92.6,"Rokeby",6,64.0,6707,23.8,3482,601021011,12.2,32.5,"Tasmania",3225
103.3,"South Arm",6,64.5,4510,18.7,2218,601021012,16.7,45.8,"Tasmania",2292
101.6,"Austins Ferry - Granton",6,66.1,4167,18.1,2067,601031013,15.8,41.0,"Tasmania",2100
100.6,"Berriedale - Chigwell",6,63.7,5626,20.0,2805,601031014,16.2,37.9,"Tasmania",2821
96.0,"Claremont (Tas.)",6,61.9,8000,18.7,4082,601031015,19.4,39.1,"Tasmania",3918
105.9,"Derwent Park - Lutana",6,64.5,4299,19.4,2088,601031016,16.1,38.1,"Tasmania",2211
98.2,"West Hobart",6,68.2,6302,16.3,3179,601051033,15.5,39.0,"Tasmania",3123
106.7,"Dodges Ferry - Lewisham",6,64.1,8059,18.1,3898,601061034,17.8,43.9,"Tasmania",4161
97.1,"Sorell - Richmond",6,61.0,9237,18.3,4687,601061035,20.7,41.6,"Tasmania",4550
97.9,"Invermay",6,71.5,3185,14.9,1609,602011036,13.6,34.5,"Tasmania",1576
99.9,"Waverley - St Leonards",6,65.1,3647,20.6,1824,602011050,14.2,37.9,"Tasmania",1823
90.0,"Kings Meadows - Punchbowl",6,61.4,4565,20.0,2402,602011037,18.7,38.7,"Tasmania",2163
93.3,"Launceston",6,67.7,5319,14.6,2752,602011038,17.7,40.0,"Tasmania",2567
93.3,"Legana",6,61.5,4410,18.2,2281,602011039,20.3,43.2,"Tasmania",2129
102.7,"Westbury",6,58.6,4073,17.6,2009,602021057,23.8,47.9,"Tasmania",2064
107.6,"Dilston - Lilydale",6,63.7,4071,18.1,1961,602031058,18.2,46.9,"Tasmania",2110
98.7,"George Town",6,58.9,7029,16.8,3538,602031059,24.3,47.7,"Tasmania",3491
93.9,"Longford",6,60.5,4301,15.5,2218,602031060,24.0,47.2,"Tasmania",2083
100.7,"Northern Midlands",6,59.7,3693,18.8,1840,602031061,21.5,45.5,"Tasmania",1853
98.9,"Perth - Evandale",6,62.2,5385,17.0,2708,602031062,20.7,44.9,"Tasmania",2677
103.7,"St Helens - Scamander",6,54.6,6267,14.6,3076,602031064,30.8,55.9,"Tasmania",3191
121.0,"Flinders and Cape Barren Islands",6,55.9,1010,14.4,457,602031099,29.7,54.6,"Tasmania",553
101.0,"Scottsdale - Bridport",6,57.9,6607,16.8,3287,602031100,25.3,48.9,"Tasmania",3320
115.8,"Central Highlands",6,55.9,2031,17.3,941,603011065,26.7,51.8,"Tasmania",1090
113.0,"Derwent Valley",6,64.7,3219,17.5,1511,603011066,17.8,45.4,"Tasmania",1708
106.0,"Southern Midlands",6,63.5,6311,18.0,3064,603011067,18.5,44.6,"Tasmania",3247
325.0,"Wilderness - East",6,100.0,17,0.0,4,603011068,0.0,27.6,"Tasmania",13
109.4,"Bruny Island - Kettering",6,55.3,3189,15.1,1523,603021069,29.6,54.4,"Tasmania",1666
97.3,"Cygnet",6,58.8,4719,17.1,2392,603021070,24.1,48.0,"Tasmania",2327
104.5,"Geeveston - Dover",6,59.5,3895,15.7,1905,603021071,24.7,49.6,"Tasmania",1990
96.4,"Huonville - Franklin",6,63.0,8930,19.4,4546,603021072,17.7,42.4,"Tasmania",4384
105.5,"Forestier - Tasman",6,56.9,2411,11.6,1173,603031073,31.6,56.6,"Tasmania",1238
102.5,"Triabunna - Bicheno",6,55.3,4576,11.8,2260,603031074,32.9,56.4,"Tasmania",2316
107.3,"Mowbray",6,69.7,3991,17.2,1925,602011040,13.1,31.3,"Tasmania",2066
98.0,"Newnham - Mayfield",6,66.3,9735,18.2,4916,602011041,15.4,33.4,"Tasmania",4819
91.6,"Acton - Upper Burnie",6,59.6,3341,19.1,1744,604011075,21.3,38.3,"Tasmania",1597
87.4,"Newstead",6,60.5,5546,18.9,2960,602011042,20.5,40.1,"Tasmania",2586
103.0,"Burnie - Ulverstone Region",6,65.3,5033,17.2,2479,604011076,17.5,45.4,"Tasmania",2554
94.1,"Burnie - Wivenhoe",6,65.6,3684,16.7,1898,604011077,17.7,40.0,"Tasmania",1786
88.4,"Norwood (Tas.)",6,56.0,3964,17.5,2104,602011043,26.5,45.4,"Tasmania",1860
89.9,"Parklands - Camdale",6,62.9,6639,19.1,3496,604011078,18.0,39.8,"Tasmania",3143
94.6,"Penguin - Sulphur Creek",6,62.0,5225,16.9,2685,604011079,21.1,45.9,"Tasmania",2540
97.8,"Romaine - Havenview",6,63.3,3412,18.7,1725,604011080,18.0,39.9,"Tasmania",1687
93.3,"Somerset",6,58.8,3996,17.9,2067,604011081,23.3,45.2,"Tasmania",1929
91.6,"Ulverstone",6,55.8,7038,16.8,3673,604011082,27.4,48.6,"Tasmania",3365
92.5,"West Ulverstone",6,59.4,4252,16.3,2209,604011083,24.3,47.2,"Tasmania",2043
92.1,"Wynyard",6,56.4,6271,17.3,3265,604011084,26.4,47.8,"Tasmania",3006
89.1,"Devonport",6,59.2,14170,17.5,7494,604021085,23.3,43.4,"Tasmania",6676
88.7,"East Devonport",6,58.0,4815,17.9,2552,604021086,24.1,44.8,"Tasmania",2263
92.0,"Latrobe",6,58.4,4841,18.4,2521,604021087,23.3,44.0,"Tasmania",2320
88.7,"Miandetta - Don",6,61.7,3759,20.6,1992,604021088,17.6,40.8,"Tasmania",1767
97.4,"Port Sorell",6,57.3,6275,15.1,3179,604021089,27.6,50.5,"Tasmania",3096
112.7,"Quoiba - Spreyton",6,65.7,3044,17.3,1431,604021090,17.0,42.1,"Tasmania",1613
103.0,"Sheffield - Railton",6,62.7,6268,16.0,3087,604021091,21.4,48.6,"Tasmania",3181
87.0,"Prospect Vale - Blackstone",6,60.6,6576,16.0,3516,602011044,23.4,46.2,"Tasmania",3060
100.9,"Turners Beach - Forth",6,61.1,3262,16.7,1624,604021092,22.1,47.3,"Tasmania",1638
103.0,"King Island",6,59.0,1610,16.4,793,604031093,24.6,45.5,"Tasmania",817
106.5,"North West",6,61.2,4160,22.3,2015,604031094,16.5,40.0,"Tasmania",2145
98.8,"Smithton",6,62.4,3935,18.3,1979,604031095,19.2,40.4,"Tasmania",1956
113.3,"Waratah",6,62.8,3560,18.5,1669,604031096,18.7,46.7,"Tasmania",1891
112.0,"West Coast (Tas.)",6,62.9,4175,18.0,1969,604031097,19.1,45.6,"Tasmania",2206
null,"Wilderness - West",6,null,0,null,0,604031098,null,null,"Tasmania",0
94.1,"Ravenswood",6,61.8,3559,19.6,1834,602011045,18.6,39.5,"Tasmania",1725
93.3,"Riverside",6,61.7,6810,18.4,3523,602011046,19.9,41.1,"Tasmania",3287
94.4,"West Launceston",6,65.5,4242,17.8,2182,602011051,16.6,40.4,"Tasmania",2060
102.5,"Bakewell",7,72.0,3222,22.8,1591,701041036,5.2,31.8,"Northern Territory",1631
95.4,"Youngtown - Relbia",6,60.7,4665,16.7,2388,602011052,22.6,44.6,"Tasmania",2277
99.1,"Beauty Point - Beaconsfield",6,55.6,3852,14.3,1935,602021053,30.1,54.8,"Tasmania",1917
93.0,"Deloraine",6,58.3,5864,16.4,3038,602021054,25.4,47.6,"Tasmania",2826
97.3,"Grindelwald - Lanena",6,59.6,5928,16.8,3005,602021055,23.7,49.1,"Tasmania",2923
98.5,"Hadspen - Carrick",6,65.1,3539,19.4,1783,602021056,15.5,40.2,"Tasmania",1756
119.1,"Darwin City",7,84.8,7319,8.9,3340,701011002,6.3,32.9,"Northern Territory",3979
600.0,"East Point",7,71.4,14,0.0,2,701011003,28.6,53.5,"Northern Territory",12
98.5,"Driver",7,72.1,2946,21.6,1484,701041037,6.3,33.8,"Northern Territory",1462
100.3,"Fannie Bay - The Gardens",7,69.1,3714,14.3,1854,701011004,16.6,39.0,"Northern Territory",1860
120.5,"Larrakeyah",7,75.9,3963,14.4,1797,701011005,9.7,35.0,"Northern Territory",2166
113.6,"Ludmilla - The Narrows",7,71.6,2578,18.5,1207,701011006,9.9,36.6,"Northern Territory",1371
100.1,"Parap",7,71.0,2960,19.6,1479,701011007,9.4,35.8,"Northern Territory",1481
105.5,"Stuart Park",7,78.2,4343,12.7,2113,701011008,9.1,34.2,"Northern Territory",2230
108.4,"Woolner - Bayview - Winnellie",7,77.4,2767,17.3,1328,701011009,5.3,34.1,"Northern Territory",1439
103.4,"Alawa",7,66.8,2154,20.3,1059,701021010,13.0,37.6,"Northern Territory",1095
96.5,"Anula",7,66.3,2387,24.1,1215,701021011,9.6,35.5,"Northern Territory",1172
null,"Charles Darwin",7,null,0,null,0,701021015,null,null,"Northern Territory",0
98.1,"Coconut Grove",7,70.7,3169,15.7,1600,701021016,13.7,36.2,"Northern Territory",1569
95.9,"Jingili",7,65.5,1838,22.5,938,701021018,12.0,39.1,"Northern Territory",900
95.2,"Karama",7,68.6,4994,22.5,2558,701021019,8.9,33.5,"Northern Territory",2436
100.0,"Leanyer",7,67.6,4615,19.7,2307,701021020,12.7,38.5,"Northern Territory",2308
96.5,"Malak - Marrara",7,66.7,4632,19.9,2357,701021022,13.4,38.0,"Northern Territory",2275
103.0,"Millner",7,70.6,2570,17.9,1266,701021023,11.4,37.1,"Northern Territory",1304
96.2,"Nightcliff",7,72.0,3912,17.9,1994,701021025,10.0,35.3,"Northern Territory",1918
103.9,"Rapid Creek",7,70.9,3460,18.3,1697,701021026,10.8,36.9,"Northern Territory",1763
96.9,"Tiwi",7,65.9,2565,18.5,1303,701021027,15.6,37.4,"Northern Territory",1262
109.6,"Wagaman",7,70.3,2243,18.4,1070,701021028,11.3,36.4,"Northern Territory",1173
104.5,"Wanguri",7,69.0,1916,19.0,937,701021029,12.0,37.4,"Northern Territory",979
103.2,"Wulagi",7,63.8,2438,25.3,1200,701021030,10.9,36.5,"Northern Territory",1238
97.6,"Palmerston - South",7,71.1,5674,27.7,2872,701041042,1.2,27.7,"Northern Territory",2802
103.0,"Rosebery - Bellamack",7,68.1,7283,27.7,3588,701041043,4.2,29.2,"Northern Territory",3695
104.5,"Woodroffe",7,69.2,3376,23.8,1651,701041044,7.0,32.8,"Northern Territory",1725
92.4,"Flynn (NT)",7,67.9,4761,24.5,2475,702011047,7.6,33.6,"Northern Territory",2286
96.2,"Larapinta",7,67.3,5155,24.8,2627,702011048,7.9,33.7,"Northern Territory",2528
88.8,"Mount Johns",7,72.4,3970,18.9,2103,702011049,8.7,34.6,"Northern Territory",1867
102.4,"Petermann - Simpson",7,82.1,2752,12.9,1360,702011050,5.0,30.8,"Northern Territory",1392
102.7,"Ross",7,66.0,2611,16.9,1288,702011051,17.2,46.2,"Northern Territory",1323
93.0,"Yuendumu - Anmatjere",7,66.9,2399,28.0,1243,702011054,5.2,29.7,"Northern Territory",1156
123.3,"Sandover - Plenty",7,71.5,4544,22.8,2035,702011052,5.7,30.4,"Northern Territory",2509
108.3,"Nhulunbuy",7,69.0,3274,25.7,1572,702041064,5.3,34.2,"Northern Territory",1702
105.4,"Elsey",7,68.1,2642,25.6,1286,702051065,6.3,30.3,"Northern Territory",1356
105.4,"Gulf",7,67.8,4708,27.6,2292,702051066,4.6,26.4,"Northern Territory",2416
109.4,"Katherine",7,69.3,10717,21.7,5117,702051067,9.0,32.7,"Northern Territory",5600
107.7,"Victoria River",7,65.6,2802,29.4,1349,702051068,5.0,26.0,"Northern Territory",1453
87.4,"Tanami",7,69.0,3232,26.3,1725,702011053,4.7,29.5,"Northern Territory",1507
96.4,"Aranda",8,61.3,2486,20.9,1266,801011001,17.9,42.0,"Australian Capital Territory",1220
109.9,"Barkly",7,67.1,2838,27.5,1352,702021055,5.4,27.2,"Northern Territory",1486
110.3,"Tennant Creek",7,69.3,3253,22.7,1547,702021056,8.1,32.5,"Northern Territory",1706
117.3,"Alligator",7,66.0,4717,18.7,2171,702031057,15.3,43.6,"Northern Territory",2546
102.0,"Daly",7,64.8,2036,28.5,1008,702031058,6.7,27.9,"Northern Territory",1028
93.9,"Thamarrurr",7,68.8,2901,29.0,1496,702031059,2.2,27.0,"Northern Territory",1405
101.7,"Tiwi Islands",7,71.1,2741,23.6,1359,702031060,5.3,31.0,"Northern Territory",1382
102.6,"West Arnhem",7,72.3,5477,24.8,2704,702031061,2.8,28.8,"Northern Territory",2773
102.1,"Anindilyakwa",7,72.6,2708,24.5,1340,702041062,3.0,29.2,"Northern Territory",1368
102.4,"East Arnhem",7,70.0,8543,27.0,4221,702041063,3.0,26.8,"Northern Territory",4322
99.4,"Belconnen",8,83.2,7781,8.6,3902,801011002,8.2,30.1,"Australian Capital Territory",3879
98.6,"Bruce",8,80.9,7852,10.5,3954,801011003,8.6,27.4,"Australian Capital Territory",3898
101.0,"Charnwood",8,64.6,2937,22.8,1461,801011004,12.7,35.3,"Australian Capital Territory",1476
90.3,"Cook",8,62.0,2798,17.8,1470,801011005,20.2,43.7,"Australian Capital Territory",1328
96.6,"Dunlop",8,66.5,7187,24.6,3656,801011006,8.9,34.7,"Australian Capital Territory",3531
98.6,"Florey",8,65.8,4701,18.3,2367,801011008,15.9,38.4,"Australian Capital Territory",2334
101.1,"Evatt",8,64.9,5276,21.0,2623,801011007,14.1,37.9,"Australian Capital Territory",2653
104.4,"Hawker",8,60.9,2949,17.8,1443,801011013,21.3,40.9,"Australian Capital Territory",1506
101.5,"Flynn (ACT)",8,62.3,3371,21.5,1673,801011009,16.1,39.4,"Australian Capital Territory",1698
95.5,"Fraser",8,59.5,1951,20.7,998,801011010,19.8,43.0,"Australian Capital Territory",953
99.6,"Giralang",8,62.4,3310,21.3,1658,801011011,16.3,38.1,"Australian Capital Territory",1652
16.7,"Gooromon",8,71.4,7,28.6,6,801011012,0.0,42.5,"Australian Capital Territory",1
101.8,"Kaleen",8,64.2,7430,18.0,3682,801011016,17.8,38.1,"Australian Capital Territory",3748
99.2,"Latham",8,62.9,3643,22.8,1829,801011017,14.3,37.2,"Australian Capital Territory",1814
106.9,"Lawson",8,79.9,1897,16.8,917,801011018,3.4,29.2,"Australian Capital Territory",980
95.0,"Macgregor (ACT)",8,65.5,7245,25.1,3716,801011019,9.4,32.9,"Australian Capital Territory",3529
96.0,"McKellar",8,64.7,2826,17.4,1442,801011021,17.9,41.5,"Australian Capital Territory",1384
101.6,"Forde",8,66.7,4630,28.4,2297,801041038,4.9,34.2,"Australian Capital Territory",2333
101.6,"Melba",8,59.5,3220,22.6,1597,801011022,17.9,38.5,"Australian Capital Territory",1623
88.1,"Page",8,59.1,3148,17.8,1674,801011023,23.1,37.7,"Australian Capital Territory",1474
94.8,"Spence",8,61.9,2626,21.5,1348,801011025,16.6,37.6,"Australian Capital Territory",1278
152.4,"Canberra East",8,66.6,805,8.6,319,801031113,24.8,53.1,"Australian Capital Territory",486
97.7,"Bonner",8,64.9,7290,31.6,3688,801041035,3.4,31.0,"Australian Capital Territory",3602
97.7,"Casey",8,70.1,6646,25.3,3362,801041036,4.5,32.6,"Australian Capital Territory",3284
102.0,"Crace",8,69.5,5241,24.2,2594,801041037,6.4,32.8,"Australian Capital Territory",2647
104.1,"Franklin",8,73.4,7440,22.8,3646,801041039,3.7,30.8,"Australian Capital Territory",3794
98.2,"Gungahlin",8,76.1,6745,17.7,3403,801041040,6.2,31.2,"Australian Capital Territory",3342
86.7,"Hall",8,64.8,267,17.6,143,801041043,17.6,42.6,"Australian Capital Territory",124
100.9,"Harrison",8,73.0,8888,23.8,4423,801041044,3.3,30.5,"Australian Capital Territory",4465
100.0,"Mitchell",8,100.0,4,0.0,2,801041045,0.0,50.5,"Australian Capital Territory",2
97.9,"Ngunnawal",8,67.7,11291,23.0,5706,801041046,9.4,33.0,"Australian Capital Territory",5585
89.3,"Throsby",8,71.3,776,26.5,410,801041122,2.2,28.7,"Australian Capital Territory",366
87.9,"Acton",8,96.7,2307,2.6,1228,801051049,0.7,21.9,"Australian Capital Territory",1079
98.3,"Nicholls",8,67.3,6894,17.9,3477,801041047,14.8,42.7,"Australian Capital Territory",3417
98.4,"Palmerston",8,68.7,5565,20.6,2805,801041048,10.7,35.6,"Australian Capital Territory",2760
87.3,"Ainslie",8,63.5,5339,17.8,2851,801051050,18.7,41.4,"Australian Capital Territory",2488
null,"Gungahlin - East",8,null,0,null,0,801041116,null,null,"Australian Capital Territory",0
null,"Gungahlin - West",8,null,0,null,0,801041117,null,null,"Australian Capital Territory",0
86.9,"Jacka",8,65.3,759,32.7,406,801041118,2.0,28.4,"Australian Capital Territory",353
200.0,"Kenny",8,66.7,9,11.1,3,801041119,22.2,38.5,"Australian Capital Territory",6
102.6,"Braddon",8,87.2,6166,6.0,3043,801051051,6.8,30.1,"Australian Capital Territory",3123
98.7,"Moncrieff",8,70.4,3844,26.7,1935,801041120,2.9,29.9,"Australian Capital Territory",1909
98.4,"Civic",8,89.6,4841,5.2,2440,801051053,5.2,25.3,"Australian Capital Territory",2401
94.9,"Taylor",8,67.4,417,30.5,214,801041121,2.2,27.4,"Australian Capital Territory",203
92.6,"Hackett",8,63.7,3164,21.0,1643,801051056,15.3,39.9,"Australian Capital Territory",1521
92.1,"Lyneham",8,72.6,5651,13.4,2942,801051057,14.0,35.1,"Australian Capital Territory",2709
96.9,"O`Connor (ACT)",8,71.0,5993,15.8,3043,801051058,13.2,34.4,"Australian Capital Territory",2950
103.1,"Turner",8,82.6,4571,7.5,2251,801051060,9.8,31.8,"Australian Capital Territory",2320
95.2,"Watson",8,69.5,6172,20.1,3162,801051061,10.3,35.4,"Australian Capital Territory",3010
null,"Black Mountain",8,null,0,null,0,801051123,null,null,"Australian Capital Territory",0
98.2,"Campbell",8,68.8,3818,14.4,1926,801051124,16.8,39.7,"Australian Capital Territory",1892
97.4,"Barton",8,78.6,1670,8.4,846,801061129,13.0,37.0,"Australian Capital Territory",824
80.8,"Deakin",8,58.0,2997,17.9,1658,801061062,24.2,45.6,"Australian Capital Territory",1339
96.5,"Griffith (ACT)",8,70.7,5235,14.9,2664,801061064,14.4,38.2,"Australian Capital Territory",2571
null,"Lake Burley Griffin",8,null,0,null,0,801061066,null,null,"Australian Capital Territory",0
94.3,"Calwell",8,69.4,5643,20.5,2905,801071073,10.2,36.7,"Australian Capital Territory",2738
89.8,"Narrabundah",8,65.7,6191,19.7,3261,801061067,14.6,38.7,"Australian Capital Territory",2930
66.7,"Parkes (ACT) - South",8,0.0,5,0.0,3,801061068,100.0,82.3,"Australian Capital Territory",2
108.3,"Red Hill (ACT)",8,64.7,3152,18.1,1513,801061069,17.3,42.1,"Australian Capital Territory",1639
90.5,"Yarralumla",8,56.2,3097,16.0,1626,801061070,27.8,50.5,"Australian Capital Territory",1471
91.6,"Gowrie (ACT)",8,64.5,3097,20.5,1616,801071079,15.0,38.5,"Australian Capital Territory",1481
1080.0,"Fyshwick",8,71.2,59,10.2,5,801061130,18.6,44.3,"Australian Capital Territory",54
100.8,"Kingston (ACT)",8,81.6,5959,8.8,2968,801061131,9.6,33.5,"Australian Capital Territory",2991
94.2,"Banks",8,70.2,4924,21.9,2535,801071071,7.9,34.2,"Australian Capital Territory",2389
94.6,"Bonython",8,68.5,3736,18.8,1920,801071072,12.7,38.9,"Australian Capital Territory",1816
97.8,"Chisholm",8,69.3,5154,19.3,2606,801071074,11.4,37.2,"Australian Capital Territory",2548
98.5,"Conder",8,69.7,4902,20.7,2470,801071075,9.6,37.3,"Australian Capital Territory",2432
95.3,"Fadden",8,63.5,2931,19.5,1501,801071076,16.9,45.1,"Australian Capital Territory",1430
105.9,"Gilmore",8,68.3,2730,20.1,1326,801071077,11.5,37.2,"Australian Capital Territory",1404
93.2,"Gordon (ACT)",8,69.5,7519,19.5,3891,801071078,10.9,36.9,"Australian Capital Territory",3628
99.5,"Greenway",8,70.8,2673,12.5,1340,801071080,16.7,36.4,"Australian Capital Territory",1333
96.3,"Holder",8,59.8,2648,21.7,1349,801081094,18.5,40.6,"Australian Capital Territory",1299
96.7,"Isabella Plains",8,65.0,4408,21.2,2241,801071081,13.8,36.5,"Australian Capital Territory",2167
97.6,"Kambah",8,60.8,14886,20.2,7534,801071082,19.0,41.4,"Australian Capital Territory",7352
99.0,"Macarthur",8,67.6,1403,19.1,705,801071083,13.3,40.6,"Australian Capital Territory",698
89.5,"Rivett",8,57.9,3273,22.9,1727,801081095,19.1,38.8,"Australian Capital Territory",1546
93.9,"Monash",8,61.0,5300,18.5,2733,801071084,20.5,43.2,"Australian Capital Territory",2567
200.0,"Mount Taylor",8,66.7,3,0.0,1,801071085,33.3,46.5,"Australian Capital Territory",2
95.5,"Oxley (ACT)",8,65.7,1668,20.2,853,801071086,14.1,40.8,"Australian Capital Territory",815
101.0,"Richardson",8,66.3,3007,21.9,1496,801071087,11.7,34.7,"Australian Capital Territory",1511
97.7,"Theodore",8,71.2,3775,21.0,1909,801071088,7.8,34.9,"Australian Capital Territory",1866
266.7,"Tuggeranong",8,81.8,22,4.5,6,801071089,13.6,47.0,"Australian Capital Territory",16
90.3,"Stirling",8,55.6,2141,17.2,1125,801081096,27.2,44.8,"Australian Capital Territory",1016
99.9,"Wanniassa",8,62.6,7382,19.9,3692,801071090,17.5,40.0,"Australian Capital Territory",3690
101.3,"Waramanga",8,59.3,2665,21.4,1324,801081097,19.3,41.0,"Australian Capital Territory",1341
66.7,"Tuggeranong - West",8,73.3,15,20.0,9,801071132,6.7,29.5,"Australian Capital Territory",6
93.9,"Weston",8,57.4,3693,21.0,1905,801081098,21.5,42.7,"Australian Capital Territory",1788
95.0,"Chapman",8,58.0,2742,17.9,1406,801081091,24.1,47.0,"Australian Capital Territory",1336
93.1,"Duffy",8,62.2,3159,20.8,1636,801081092,17.0,40.3,"Australian Capital Territory",1523
97.0,"Fisher",8,58.4,2969,22.1,1507,801081093,19.4,40.0,"Australian Capital Territory",1462
